S,E,-6.380887814381947,250,VMCC,39.477973721138746,2
S,E,-6.390683203495331,125,VMCC,39.473137199712625,2
S,E,-6.390515558411262,125,VMCC,39.473088290403105,2
S,E,-6.390660577315701,125,VMCC,39.473109778743336,2
S,F,-6.369709130968253,125,VMCC,39.479932515836175,4
S,E,-6.39055933477571,125,VMCC,39.473074964693,2
S,E,-6.390632349306862,125,VMCC,39.47322596129956,2
S,E,-6.390588633339518,125,VMCC,39.47323745149522,2
S,E,-6.390490979898588,125,VMCC,39.4732038251582,2
S,E,-6.39046545015171,125,VMCC,39.47317571914515,2
S,AC,-6.388345728654376,250,VSAP,39.472185664551176,4
S,AC,-6.391791160880157,250,VSAP,39.47488732021558,4
S,E,-6.391963795906548,125,VMCC,39.47361068553482,2
S,AC,-6.393434889287328,250,VSAP,39.475461041495436,2
S,AC,-6.393141726981346,250,VSAP,39.4753583404992,2
S,AC,-6.369555698539747,100,VSAP,39.480292905393966,2
S,AC,-6.389722885890773,250,VSAP,39.473625226584424,4
S,AC,-6.389575038747678,250,VSAP,39.47338254144267,4
S,AC,-6.390365601284882,250,VSAP,39.47426181086327,4
S,AC,-6.390630404807747,250,VSAP,39.474429465278575,4
S,AC,-6.390924997143392,250,VSAP,39.474577699161166,4
S,AC,-6.391235724550601,250,VSAP,39.4746985482821,4
S,AC,-6.397048386482329,100,VSAP,39.476159424465706,1
S,AC,-6.396701681984071,250,VSAP,39.47622354753722,1
S,AC,-6.395732677332567,250,VSAP,39.47620174113668,1
S,AC,-6.395399644968326,250,VSAP,39.47612373731334,1
S,F,-6.369597970488886,125,VMCC,39.479871531775856,4
S,AC,-6.395089209583561,250,VSAP,39.476035157332305,1
S,AC,-6.394695851936407,250,VSAP,39.47590102563751,2
S,AC,-6.394402747005143,250,VSAP,39.47579977049154,2
S,AC,-6.390349308361217,150,VSAP,39.47649769566758,3
S,AC,-6.390096522870472,150,VSAP,39.47641256001875,3
S,AC,-6.38185165305353,250,VSAP,39.47242274378815,2
S,AC,-6.381596098998061,250,VSAP,39.47221996259658,2
S,AC,-6.381198169378324,250,VSAP,39.471899110269824,2
S,AC,-6.380814951342294,250,VSAP,39.47159831745464,2
S,O,-6.383462684370072,23,FCBC,39.470830379593856,2
S,F,-6.369656535236495,125,VMCC,39.48003258304535,4
S,O,-6.38344860861273,23,FCBC,39.47079418059583,2
S,AC,-6.390961989982867,250,VSAP,39.4724839868796,1
S,AC,-6.390831399247229,150,VSAP,39.47270942745582,1
S,AC,-6.390716219185413,150,VSAP,39.472911250444184,1
S,E,-6.390594840743348,125,VMCC,39.473150474752046,2
S,AC,-6.389262617499979,250,VSAP,39.472903191077,4
S,AC,-6.389055593081519,250,VSAP,39.47268268790737,4
S,AC,-6.388823079400314,250,VSAP,39.472484855284065,4
S,AC,-6.394668185548795,250,VSAP,39.475947309770135,2
S,AC,-6.394375080470766,250,VSAP,39.47584605454995,2
S,F,-6.36975545301009,125,VMCC,39.48006986622111,4
S,AC,-6.3941119629127,250,VSAP,39.475754128523256,2
S,AC,-6.393793316316565,250,VSAP,39.47564274974918,2
S,AC,-6.393407222270235,250,VSAP,39.475507325308875,2
S,AC,-6.39311405981809,250,VSAP,39.47540462423845,2
S,AC,-6.392820871944321,250,VSAP,39.47530247140224,2
S,AC,-6.39253264682407,250,VSAP,39.47520456423204,4
S,E,-6.391742432059823,125,VMCC,39.475758153435635,3
S,ER,-6.391223484869385,150,VSAP,39.47599442709204,3
S,E,-6.391649289347695,125,VMCC,39.47593697958528,3
S,ER,-6.39099074698845,150,VSAP,39.476438143500985,3
S,AC,-6.383002006297315,70,VSAP,39.470328274163734,2
S,F,-6.369700506277327,125,VMCC,39.480198348865514,4
S,ER,-6.391158258380529,150,VSAP,39.47612027439578,3
S,E,-6.391369081964325,125,VMCC,39.475568855417066,3
S,ER,-6.391331904826588,150,VSAP,39.475869549376846,3
S,E,-6.391417029662439,125,VMCC,39.47544262011051,3
S,E,-6.391492144942771,125,VMCC,39.47528349173972,3
S,ER,-6.391644006743081,150,VSAP,39.47515288807376,3
S,ER,-6.391807392805318,150,VSAP,39.47517665661208,3
S,ER,-6.391065864457016,150,VSAP,39.47627901459802,3
S,E,-6.391320883845874,125,VMCC,39.47570178583209,3
S,ER,-6.392030100723559,150,VSAP,39.474586753397425,1
S,F,-6.369786552799504,125,VMCC,39.480225521104195,4
S,ER,-6.392065122272693,150,VSAP,39.47451718321783,1
S,ER,-6.392142206510892,150,VSAP,39.47436312368288,1
S,ER,-6.391953578824428,150,VSAP,39.47472574921918,1
S,ER,-6.392100518972881,150,VSAP,39.47443757031151,1
S,ER,-6.39248371646655,150,VSAP,39.47442104182281,1
S,ER,-6.392432522240258,150,VSAP,39.474377363393046,1
S,ER,-6.392447356270153,150,VSAP,39.474327441476625,1
S,ER,-6.392512521182904,150,VSAP,39.47431885342766,1
S,ER,-6.392556748822238,150,VSAP,39.47434999829905,1
S,ER,-6.392497891089575,150,VSAP,39.47380468217266,1
S,F,-6.369729876068101,125,VMCC,39.48034441439807,4
S,ER,-6.392365123540678,150,VSAP,39.47388713635577,1
S,ER,-6.392431601154526,150,VSAP,39.473843398380396,1
S,ER,-6.392660989755165,150,VSAP,39.47377818825748,1
S,P,-6.39237273974303,250,HM,39.47380909632797,1
S,AC,-6.392151113571841,250,VSAP,39.475055814857676,1
S,AC,-6.389783980081011,150,VSAP,39.47636823650335,3
S,AC,-6.389813967889788,150,VSAP,39.47637102985103,3
S,AC,-6.380602820960198,100,VSAP,39.47673150703518,1
S,AC,-6.380465747859887,100,VSAP,39.476728417198885,1
S,AC,-6.380455179347007,100,VSAP,39.47652262888747,1
S,F,-6.369818254008156,125,VMCC,39.480389928102355,4
S,AC,-6.380461824430455,100,VSAP,39.47634558018181,1
S,AC,-6.380470064225493,100,VSAP,39.47612604049808,1
S,AC,-6.380422147259375,100,VSAP,39.47594067461635,1
S,AC,-6.380390910023124,100,VSAP,39.47579821164139,1
S,AC,-6.380342727665738,100,VSAP,39.4756199269606,1
S,AC,-6.380249385798323,100,VSAP,39.475426448859764,1
S,AC,-6.380291590569616,100,VSAP,39.47673866653357,1
S,AC,-6.380302489212379,100,VSAP,39.4764483074219,1
S,AC,-6.380314450951744,100,VSAP,39.47612962068215,1
S,AC,-6.380275937397535,100,VSAP,39.475937378607604,1
S,F,-6.369742177119832,125,VMCC,39.480459104283604,4
S,AC,-6.38015162565956,100,VSAP,39.47559435532877,1
S,AC,-6.379982955340667,100,VSAP,39.47521489300918,1
S,AC,-6.380154517489403,100,VSAP,39.476735576329936,1
S,AC,-6.380165682540705,100,VSAP,39.4764381351234,1
S,AC,-6.380176170891437,100,VSAP,39.47612827533739,1
S,AC,-6.3801519974219,100,VSAP,39.4759499417784,1
S,AC,-6.380007073300301,100,VSAP,39.47558755229645,1
S,AC,-6.379874688586747,100,VSAP,39.475215995131144,1
S,AC,-6.380000910061452,100,VSAP,39.476738979683326,1
S,AC,-6.380005421362315,100,VSAP,39.47643607239349,1
S,F,-6.369759313727628,125,VMCC,39.48060588477171,4
S,AC,-6.380017085385499,100,VSAP,39.476125352670685,1
S,AC,-6.38008252079536,100,VSAP,39.476734839622246,1
S,AC,-6.380093486767622,100,VSAP,39.47644271002745,1
S,AC,-6.380098198120527,100,VSAP,39.476134491137394,1
S,AC,-6.380029387457914,100,VSAP,39.47595751329987,1
S,AC,-6.379885314476746,100,VSAP,39.47559278075622,1
S,AC,-6.379749093564722,100,VSAP,39.47520164552958,1
S,AC,-6.379885463351446,100,VSAP,39.47595426833283,1
S,AC,-6.379748243690012,100,VSAP,39.47558969014814,1
S,AC,-6.379592459578422,100,VSAP,39.475171534081035,1
S,F,-6.369819892531567,125,VMCC,39.480475998095834,4
S,AC,-6.380654845591265,100,VSAP,39.47613729381033,1
S,AC,-6.380656276309557,100,VSAP,39.4763428761508,1
S,AC,-6.380658504375202,100,VSAP,39.47652721209724,1
S,AC,-6.380650796608362,100,VSAP,39.47673258844108,1
S,AC,-6.380598136978977,100,VSAP,39.47578444278909,1
S,AC,-6.380626890393805,100,VSAP,39.47594357275455,1
S,AC,-6.380530720646747,100,VSAP,39.475627432225586,1
S,AC,-6.38046045781136,100,VSAP,39.47544344457822,1
S,O,-6.383410508268053,23,FCBC,39.47078136174857,2
S,O,-6.383378773260134,23,FCBC,39.470804569188275,2
S,AC,-6.374161035038932,150,VSAP,39.47168483491531,1
S,AC,-6.383073567188339,250,VSAP,39.4708156377689,1
S,O,-6.383385251763652,23,FCBC,39.47083760711155,2
S,E,-6.381009385644398,250,VMCC,39.47761822822005,2
S,E,-6.380873261980163,250,VMCC,39.47774972010205,2
S,E,-6.380606146278483,250,VMCC,39.47808159396758,2
S,E,-6.380209418414085,250,VMCC,39.4782634307119,2
S,E,-6.38063176058266,250,VMCC,39.47832437905644,2
S,E,-6.380498369539693,250,VMCC,39.47848583404452,2
S,E,-6.380322358290069,250,VMCC,39.478137991616755,2
S,AC,-6.380412483056018,100,VSAP,39.4754423631231,1
S,AC,-6.374382335664167,150,VSAP,39.47150686385724,4
S,AC,-6.380482745762331,100,VSAP,39.475626350795274,1
S,AC,-6.380550161984122,100,VSAP,39.47578336138304,1
S,AC,-6.380578915288542,100,VSAP,39.47594249135673,1
S,AC,-6.380606870351851,100,VSAP,39.47613621241964,1
S,AC,-6.380608300928872,100,VSAP,39.47634179475603,1
S,AC,-6.380610528867821,100,VSAP,39.4765261306992,1
S,E,-6.390572045725414,125,VMCC,39.473142807203445,2
S,E,-6.39055204239725,125,VMCC,39.473153091137576,2
S,E,-6.390564058074566,125,VMCC,39.47317124974559,2
S,E,-6.390590712738021,125,VMCC,39.473168269960475,2
S,AC,-6.374555004881653,150,VSAP,39.47162871980405,4
S,AC,-6.384762337720252,100,VSAP,39.470194802473515,3
S,AC,-6.384792511983184,100,VSAP,39.47048785880205,3
S,AC,-6.384845460232862,100,VSAP,39.47035615148262,3
S,AC,-6.384973799984421,250,VSAP,39.471034993830834,1
S,AC,-6.385062382116385,250,VSAP,39.47123367731952,1
S,AC,-6.38182364288386,250,VSAP,39.47243806101158,2
S,AC,-6.381568088859577,250,VSAP,39.47223527975973,2
S,AC,-6.381170159290527,250,VSAP,39.47191442733913,2
S,AC,-6.380786941299908,250,VSAP,39.47161363443346,2
S,P,-6.383090780662053,250,HM,39.470412513758724,2
S,F,-6.380543520781992,250,VMCC,39.469944593183435,2
S,AC,-6.374198434240978,150,VSAP,39.471364946230395,4
S,AC,-6.379227403813624,100,VSAP,39.47333056840969,2
S,AC,-6.379155281190328,100,VSAP,39.473299039858176,2
S,AC,-6.379087013388141,100,VSAP,39.47326759730116,2
S,AC,-6.381526218340577,150,VSAP,39.473899646519534,1
S,AC,-6.381627077404001,150,VSAP,39.473782310148536,1
S,AC,-6.378951950074043,250,VSAP,39.47426561124935,3
S,AC,-6.379420496180186,150,VSAP,39.474474086203294,2
S,AC,-6.381115093043266,150,VSAP,39.474284219763625,4
S,AC,-6.380893182184889,150,VSAP,39.4742343655291,4
S,AC,-6.379984202854445,100,VSAP,39.47447387373998,3
S,AC,-6.375151137414428,150,VSAP,39.471464963467646,1
S,AC,-6.379721050333213,100,VSAP,39.47449485240411,3
S,AC,-6.380937473104702,150,VSAP,39.467130200940296,1
S,AC,-6.384197047208291,250,VSAP,39.46472543355918,3
S,AC,-6.385316416972979,250,VSAP,39.46580448968993,2
S,AC,-6.38526254891585,250,VSAP,39.46581458468194,2
S,AC,-6.385274487386493,250,VSAP,39.465516090341936,2
S,AC,-6.385231902055037,250,VSAP,39.4652249114118,2
S,AC,-6.385199316622972,250,VSAP,39.464926419775445,2
S,AC,-6.385166026276832,250,VSAP,39.46464675690246,2
S,E,-6.391738692513332,250,VMCC,39.47039626058344,4
S,AC,-6.374934837518122,150,VSAP,39.471300998591694,1
S,E,-6.391674202780379,250,VMCC,39.470756605490074,3
S,AC,-6.391613551279026,150,VSAP,39.4704542604661,2
S,AC,-6.391829258284589,150,VSAP,39.47027442285274,4
S,E,-6.39166102945558,250,VMCC,39.4703376718428,4
S,E,-6.39272767475748,250,VMCC,39.47001792637266,4
S,E,-6.392579708037193,250,VMCC,39.4700615416317,4
S,AC,-6.392176076702517,250,VSAP,39.46962159201989,4
S,AC,-6.392521100857241,250,VSAP,39.46967636173862,4
S,E,-6.393369230582506,250,VMCC,39.46990097227506,4
S,E,-6.393026745225145,250,VMCC,39.469924459479586,4
S,AC,-6.374672172830918,150,VSAP,39.47110502807397,1
S,E,-6.393230439144706,250,VMCC,39.46986389585963,4
S,E,-6.393051195174614,125,VMCC,39.47033733987395,4
S,E,-6.393444480840337,125,VMCC,39.47055345643237,4
S,E,-6.393215414739375,125,VMCC,39.47062110787029,4
S,E,-6.39310156059218,125,VMCC,39.470653868489464,4
S,AC,-6.390624235768954,150,VSAP,39.469224147801604,3
S,AC,-6.390586303406674,150,VSAP,39.47000264710777,3
S,AC,-6.390611483853011,150,VSAP,39.46903044304601,2
S,AC,-6.390515963462458,150,VSAP,39.46904541409145,2
S,AC,-6.39041253330443,250,VSAP,39.47019549592377,3
S,AC,-6.374426000970464,150,VSAP,39.47092225632091,1
S,AC,-6.390396976687036,150,VSAP,39.46884860222464,4
S,AC,-6.39031771519814,150,VSAP,39.469165553439055,2
S,AC,-6.390290650355974,150,VSAP,39.46946980315707,3
S,E,-6.390238095275078,125,VMCC,39.468941698097325,3
S,AC,-6.390128029052792,150,VSAP,39.46905039423009,2
S,AC,-6.390101654493173,150,VSAP,39.46942943258686,2
S,AC,-6.390083768176354,150,VSAP,39.469624971768,1
S,AC,-6.390063092329616,150,VSAP,39.47016557515447,3
S,AC,-6.390038448123997,150,VSAP,39.46990448760955,3
S,E,-6.390030155239064,125,VMCC,39.469607101396214,3
S,AC,-6.374201343028739,150,VSAP,39.47075484638875,3
S,E,-6.390007117240034,125,VMCC,39.469517576879916,3
S,E,-6.389949813560389,125,VMCC,39.46957358596962,3
S,E,-6.389922720840596,125,VMCC,39.469629822216355,3
S,E,-6.389895491950616,125,VMCC,39.46971146116154,3
S,E,-6.389164067851921,125,VMCC,39.46923996980033,3
S,E,-6.389120056620523,125,VMCC,39.469246518710996,3
S,AC,-6.389861977903333,150,VSAP,39.46982133670577,1
S,AC,-6.389815625022216,150,VSAP,39.46969633429059,1
S,E,-6.389809219143667,125,VMCC,39.46951015834608,3
S,AC,-6.389785535356043,150,VSAP,39.4700751980888,1
S,AC,-6.374523560730797,150,VSAP,39.4706387330589,1
S,AC,-6.389793681496887,150,VSAP,39.46942521657127,1
S,E,-6.389762469297102,125,VMCC,39.469597845155974,3
S,E,-6.389683924695473,125,VMCC,39.469466534161825,3
S,E,-6.389631327040408,125,VMCC,39.46955210672623,3
S,E,-6.389620021155205,125,VMCC,39.46949698907954,3
S,AC,-6.389614061475207,150,VSAP,39.469258482822575,2
S,E,-6.389570809423808,125,VMCC,39.46940183162336,3
S,AC,-6.389574462150216,150,VSAP,39.46885652169491,2
S,AC,-6.389497869469743,150,VSAP,39.47039818710841,2
S,E,-6.38949206613195,125,VMCC,39.4695276276627,3
S,AC,-6.374774655630691,150,VSAP,39.4717121170654,4
S,AC,-6.389429106942894,150,VSAP,39.47005187598757,1
S,E,-6.389443731461082,125,VMCC,39.46943077818116,3
S,E,-6.389438651626745,125,VMCC,39.46938012460918,3
S,AC,-6.389381000964686,150,VSAP,39.470225565450505,3
S,AC,-6.38940259093518,150,VSAP,39.46889599243112,2
S,E,-6.389374796997606,125,VMCC,39.469462110919935,3
S,AC,-6.389341372119431,150,VSAP,39.46963793284673,1
S,E,-6.389296876554171,125,VMCC,39.46932964254587,3
S,AC,-6.389285540916987,150,VSAP,39.46951154615531,1
S,AC,-6.389271553379585,150,VSAP,39.469242228670865,1
S,AC,-6.374595815998934,150,VSAP,39.47202142340362,1
S,E,-6.389254018753735,125,VMCC,39.46941894808054,3
S,AC,-6.389143052529055,150,VSAP,39.47005824046304,3
S,AC,-6.389161273230889,150,VSAP,39.469052008331225,2
S,E,-6.389136760227338,125,VMCC,39.46922262422888,3
S,AC,-6.389086481780594,150,VSAP,39.470253090514504,2
S,AC,-6.389082590963691,150,VSAP,39.46907357256046,2
S,E,-6.389035770484612,125,VMCC,39.46939314351334,3
S,AC,-6.388939867560295,150,VSAP,39.469881336832145,1
S,AC,-6.388893684025176,150,VSAP,39.46977363479706,1
S,AC,-6.388848648681073,150,VSAP,39.47003919284987,3
S,AC,-6.374814003318846,150,VSAP,39.472192107063684,3
S,AC,-6.388784878288374,150,VSAP,39.46907165732764,2
S,AC,-6.388681373215317,150,VSAP,39.46992156282164,1
S,AC,-6.388693292811555,150,VSAP,39.46930148454674,2
S,AC,-6.388607245042231,150,VSAP,39.46987106843997,1
S,E,-6.388593543042261,125,VMCC,39.469059699612544,1
S,AC,-6.388548627468877,150,VSAP,39.4700647010797,2
S,AC,-6.388565878657372,150,VSAP,39.46889196443267,2
S,E,-6.388519002912658,125,VMCC,39.46918495791344,1
S,AC,-6.388321503067012,150,VSAP,39.46985356546056,3
S,AC,-6.388268278754875,150,VSAP,39.468737891521904,2
S,F,-6.380152091145394,250,VMCC,39.470005405780675,4
S,F,-6.375877026590376,250,VMCC,39.472638413153895,2
S,AC,-6.388252751813823,150,VSAP,39.46888573758907,2
S,AC,-6.388165407997838,150,VSAP,39.469117101117874,2
S,AC,-6.388096841683892,150,VSAP,39.46969158189931,1
S,AC,-6.387985450225565,150,VSAP,39.46986664111291,2
S,AC,-6.388024190846029,150,VSAP,39.46870069378317,3
S,E,-6.387923573318521,125,VMCC,39.468848788506904,1
S,AC,-6.387866783728582,150,VSAP,39.46916750425222,1
S,E,-6.387873525616421,125,VMCC,39.468934508566804,1
S,AC,-6.387793738104999,150,VSAP,39.46966900283719,3
S,E,-6.387784165195058,125,VMCC,39.468800340655726,1
S,F,-6.374354074540402,250,VMCC,39.47277236421777,3
S,E,-6.387732979627988,125,VMCC,39.468885403559405,1
S,E,-6.387715067521865,125,VMCC,39.46882671389289,1
S,AC,-6.387719798044484,150,VSAP,39.468697184282696,2
S,E,-6.387657650371683,125,VMCC,39.46873038023447,1
S,AC,-6.387633024937301,150,VSAP,39.46893189349018,2
S,AC,-6.387592775062966,150,VSAP,39.46951673999116,1
S,AC,-6.387577270582543,150,VSAP,39.469924850157746,2
S,E,-6.387585470333231,125,VMCC,39.468857763006554,1
S,AC,-6.387539179175915,150,VSAP,39.46973138633677,1
S,E,-6.387535152586058,125,VMCC,39.46876429242604,1
S,F,-6.374469096001831,250,VMCC,39.47264433099398,3
S,E,-6.387519859028325,125,VMCC,39.46870710300578,1
S,E,-6.387451579115715,125,VMCC,39.46950671917731,1
S,E,-6.387464289269099,125,VMCC,39.46879125643865,1
S,AC,-6.387403086974125,150,VSAP,39.469342749673935,1
S,AC,-6.387332619567128,150,VSAP,39.47034051038209,2
S,AC,-6.387338419093436,150,VSAP,39.47011722221616,2
S,E,-6.387383911967522,125,VMCC,39.468659362199844,1
S,AC,-6.387345796274567,150,VSAP,39.46961884216052,1
S,AC,-6.387315705132068,150,VSAP,39.46999428269738,1
S,AC,-6.387342029146042,150,VSAP,39.468933729076774,1
S,AC,-6.374981698206748,150,VSAP,39.47179055084854,4
S,E,-6.387330309600737,125,VMCC,39.46874374087443,1
S,E,-6.387249094147445,125,VMCC,39.468621827485514,1
S,E,-6.38718175358491,125,VMCC,39.46941182516387,1
S,E,-6.387207491264155,125,VMCC,39.46868061968174,1
S,AC,-6.387104355568933,150,VSAP,39.470448707385366,2
S,E,-6.387169281644462,125,VMCC,39.46859597864362,1
S,AC,-6.387131993041181,150,VSAP,39.469437011213934,1
S,E,-6.387151922827966,125,VMCC,39.46874612564697,1
S,E,-6.387132110211924,125,VMCC,39.468657483902255,1
N,AC,-6.387102841870305,150,VSAP,39.46874385008842,2
S,AC,-6.374968927474345,150,VSAP,39.4717113849825,4
S,AC,-6.387079799128777,150,VSAP,39.469334669625475,1
S,AC,-6.386948096269756,250,VSAP,39.470598883378045,3
S,AC,-6.386954603388868,150,VSAP,39.46998408999311,2
S,AC,-6.386976490605187,150,VSAP,39.46884965546822,1
S,E,-6.386919713663061,125,VMCC,39.4693200785004,1
S,E,-6.386940607854421,125,VMCC,39.46858795339697,2
S,AC,-6.38687876579557,150,VSAP,39.47000103208685,2
S,AC,-6.386798360172787,150,VSAP,39.470431916400884,4
S,AC,-6.386783854900246,70,VSAP,39.47080698649071,2
N,AC,-6.386822429969038,150,VSAP,39.46943491457706,1
S,AC,-6.375153397575214,150,VSAP,39.47178421049931,4
S,E,-6.386845233262124,125,VMCC,39.4686362582091,2
S,AC,-6.386797451080875,150,VSAP,39.46981344282308,1
S,E,-6.386702131997391,125,VMCC,39.469984447857414,2
S,AC,-6.386737634369752,150,VSAP,39.46900184692615,1
S,AC,-6.386728111541222,150,VSAP,39.46923450970317,1
S,AC,-6.386669339047285,70,VSAP,39.47076729414028,2
S,E,-6.386678284569802,125,VMCC,39.46991355276807,2
S,AC,-6.386724194918323,150,VSAP,39.468612545051094,2
S,E,-6.391600110760868,250,VMCC,39.47043756274245,4
S,AC,-6.391604596412112,150,VSAP,39.469595792019554,4
S,AC,-6.375992214598072,150,VSAP,39.47182985871949,3
S,E,-6.391552893171486,250,VMCC,39.47079289085848,3
S,E,-6.391502795714012,250,VMCC,39.47091734839165,3
S,AC,-6.391492339392286,150,VSAP,39.469420933640066,2
S,AC,-6.391435781266299,250,VSAP,39.46980541994906,3
S,AC,-6.391407994705276,150,VSAP,39.46954741518024,3
S,E,-6.391339030207543,250,VMCC,39.47085799788411,3
S,AC,-6.391395745766229,150,VSAP,39.469200211504486,1
S,AC,-6.391321416813868,150,VSAP,39.4705423839827,2
S,AC,-6.39116046732507,150,VSAP,39.46941240110792,3
S,AC,-6.391134213234314,150,VSAP,39.46983504512427,3
S,AC,-6.375872472696043,150,VSAP,39.4720977034068,3
S,AC,-6.391145110071982,150,VSAP,39.46921683614904,2
S,AC,-6.391022329724252,150,VSAP,39.47063305421289,2
S,AC,-6.391029652936047,250,VSAP,39.47035935147518,4
S,AC,-6.390984497973466,150,VSAP,39.46924430998841,2
S,AC,-6.390951393703737,250,VSAP,39.4700305744418,3
S,AC,-6.39083710712135,150,VSAP,39.47081195313096,1
S,AC,-6.390847393189889,150,VSAP,39.46900664221812,1
S,E,-6.389179770712014,125,VMCC,39.46921016917109,3
S,E,-6.389070270763836,125,VMCC,39.46940747149407,3
S,AC,-6.385137171765965,250,VSAP,39.464378501685154,2
S,AA,-6.374257818684408,125,VMCC,39.47500508273504,1
S,AC,-6.385395629183958,150,VSAP,39.46480520049879,6
S,AC,-6.385580561892468,150,VSAP,39.464791492849,6
S,AC,-6.385730277003172,150,VSAP,39.464794860778724,6
S,ER,-6.385517813331855,250,VMCC,39.46462033169432,6
S,AC,-6.385395629183958,150,VSAP,39.46480520049879,6
S,ER,-6.385546863589166,250,VMCC,39.4644601706358,6
S,ER,-6.385360593505724,250,VMCC,39.46450958522903,6
S,ER,-6.385450233854883,250,VMCC,39.46427037914179,6
S,ER,-6.385287667665416,250,VMCC,39.464302458807204,6
S,ER,-6.385248955539485,250,VMCC,39.46410503616128,6
S,AA,-6.375007414580316,125,VMCC,39.47495167346311,4
S,ER,-6.384946035792435,250,VMCC,39.46388379972587,6
S,ER,-6.385096417464514,250,VMCC,39.463869315363354,6
S,AC,-6.384963236461976,250,VSAP,39.463732306217686,6
S,AC,-6.385050502536644,150,VSAP,39.46417204425011,6
S,AC,-6.384869917688182,150,VSAP,39.46406970454303,6
S,AC,-6.384802562266326,250,VSAP,39.46360807976918,6
S,AC,-6.384713339807505,250,VSAP,39.4637832195576,6
S,O,-6.393361455277429,50,PAR,39.47225967986766,1
S,O,-6.393321713940728,50,PAR,39.47228457078729,1
S,O,-6.393279692337395,50,PAR,39.47226148543307,1
S,F,-6.380404531332965,250,VMCC,39.46990055935233,4
S,AA,-6.374708557134487,125,VMCC,39.47484273822947,4
S,O,-6.393350853956319,50,PAR,39.472229932790775,1
S,O,-6.393304057596322,50,PAR,39.4722150266568,1
S,O,-6.393278694362468,50,PAR,39.472239713958444,1
S,AC,-6.392184932450014,250,VSAP,39.47038824939619,2
S,AC,-6.39230351234351,250,VSAP,39.47063119080765,2
S,AC,-6.392218258368306,250,VSAP,39.47037486329439,2
S,AC,-6.392439469961437,250,VSAP,39.47089713595912,2
S,AC,-6.392299952746501,250,VSAP,39.47115610434,2
S,AC,-6.392023257555206,250,VSAP,39.47124035360607,2
